asset_turnover;cash_liquidity;current_liquidity;cvm_code;ebit_margin;ebitda;ebitda_margin;gross_debt;gross_margin;net_debt;net_margin;operating_margin;period_end;period_init;period_type;quick_liquidity;return_on_assets;return_on_equity;total_debt;working_capital;code_partition
0.4068;0.3164;1.1086;18538;57.7518;2.7198E7;53.7499;719000.0;95.9981;-2579000.0;45.3311;57.321;2015-12-31;2015-01-01;year;1.1086;0.1844;19.3204;4.7766;607000.0;18538
0.3811;0.3516;0.8529;18538;53.4916;2.3818E7;49.0062;2905000.0;95.5146;601000.0;41.4798;53.5451;2016-12-31;2016-01-01;year;0.8529;0.1581;16.9318;7.1045;-964000.0;18538
0.3059;0.3079;0.7023;18538;42.8236;1.4048E7;36.6731;1983000.0;93.8495;-55000.0;30.2355;42.3276;2017-12-31;2017-01-01;year;0.7023;0.0925;9.8498;6.5059;-1971000.0;18538
0.2533;0.457;1.0364;18538;34.8126;8572000.0;27.3473;953000.0;92.5347;-1455000.0;22.833;34.9912;2018-12-31;2018-01-01;year;1.0364;0.0578;6.0423;4.4737;192000.0;18538
0.2421;0.6513;1.475;18538;22.2877;4110000.0;14.0001;707000.0;58.0168;-1602000.0;10.42;22.7373;2019-12-31;2019-01-01;year;1.475;0.0252;2.6027;3.16;1684000.0;18538
0.1391;0.3482;0.7593;18538;-22.397;-6007000.0;-36.9003;238000.0;29.406;-1268000.0;-29.4797;-29.4797;2020-12-31;2020-01-01;year;0.7593;-0.041;-4.257;3.8365;-1041000.0;18538
0.1287;0.6268;0.8032;18538;-16.77;-5045000.0;-30.9794;9166000.0;28.2653;979000.0;-27.2398;-27.2398;2021-12-31;2021-01-01;year;0.8032;-0.0351;-4.0961;16.8407;-2571000.0;18538
