cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
9342;-3222000;-14378000;37648000;2009-12-31;2009-01-01;year;9342
9342;-9390000;-17359000;6398000;2010-12-31;2010-01-01;year;9342
9342;-10487000;-24697000;47729000;2011-12-31;2011-01-01;year;9342
9342;-1422000;-25205000;10329000;2012-12-31;2012-01-01;year;9342
9342;32458000;-85112000;54846000;2013-12-31;2013-01-01;year;9342
9342;25059000;-27346000;4642000;2014-12-31;2014-01-01;year;9342
