currency;isin;issuer_code;market;market_type;ticker;type
BRL;BRSAPRACNOR9;SAPR;BVMF;exchange;SAPR3;stock
BRL;BRSAPRACNPR6;SAPR;BVMF;exchange;SAPR4;stock
