cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
25399;294690000;-223846000;-7505000;2020-12-31;2020-01-01;year;25399
25399;-35168000;40617000;-14541000;2021-12-31;2021-01-01;year;25399
