cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
23817;1231000;-1386000;10315000;2017-12-31;2017-01-01;year;23817
23817;6078000;-1748000;23956000;2018-12-31;2018-01-01;year;23817
23817;-25372000;-4607000;35031000;2019-12-31;2019-01-01;year;23817
23817;-2490000;-8041000;59826000;2020-12-31;2020-01-01;year;23817
23817;-43942000;-7373000;76577000;2021-12-31;2021-01-01;year;23817
