cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
26050;87481000;-136865000;87532000;2020-12-31;2020-01-01;year;26050
26050;832302000;-504087000;154815000;2021-12-31;2021-01-01;year;26050
