continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
-733000;0;16438;0;-1371000;0;-733000;"";"";0;689000;-1371000;2015-12-31;2015-01-01;year;-682000;-51000;16438
304000;0;16438;0;-391000;0;304000;"";"";0;754000;-391000;2016-12-31;2016-01-01;year;363000;-59000;16438
16000;0;16438;0;-518000;0;16000;"";"";0;563000;-518000;2017-12-31;2017-01-01;year;45000;-29000;16438
-899000;0;16438;0;-1253000;0;-899000;-899000;0;0;354000;-1253000;2018-12-31;2018-01-01;year;-899000;0;16438
-2626000;0;16438;0;-2801000;0;-2626000;-2626000;-922000;0;175000;-2801000;2019-12-31;2019-01-01;year;-2626000;0;16438
-592000;0;16438;0;-593000;0;-592000;-592000;18000;0;1000;-593000;2020-12-31;2020-01-01;year;-592000;0;16438
-444000;0;16438;0;-482000;0;-444000;-444000;-25000;0;38000;-482000;2021-12-31;2021-01-01;year;-444000;0;16438
