cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
25232;-79000;-1189000;-6099000;2018-12-31;2018-01-01;year;25232
25232;-1407000;-1701000;1962000;2019-12-31;2019-01-01;year;25232
