cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
24058;72710000;-120579000;14739000;2014-12-31;2014-01-01;year;24058
24058;15663000;-78727000;57718000;2015-12-31;2015-01-01;year;24058
24058;231458000;-185471000;52659000;2016-12-31;2016-01-01;year;24058
24058;-10770000;-222724000;142564000;2017-12-31;2017-01-01;year;24058
