amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.32;"";21180;2012-04-30;"";2012-05-28;2012-04-27;BBRK3;dividend;21180
0.18102;2011-04-25;21180;2011-04-26;"";2011-05-25;2011-04-25;BBRK3;dividend;21180
0.12796;2010-04-12;21180;2010-04-13;"";"";2010-04-12;BBRK3;dividend;21180
0.06318;"";21180;2010-04-13;"";2010-06-11;2010-04-12;BBRK3;dividend;21180
0.02354;2009-04-27;21180;2009-04-28;"";2009-06-29;2009-04-27;BBRK3;dividend;21180
