cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
20540;-28535000;-125381000;-95543000;2015-12-31;2015-01-01;year;20540
20540;988205000;-559191000;-58909000;2016-12-31;2016-01-01;year;20540
20540;241662000;-309273000;-69557000;2017-12-31;2017-01-01;year;20540
20540;-612625000;352015000;105840000;2018-12-31;2018-01-01;year;20540
20540;-242342000;-95355000;286031000;2019-12-31;2019-01-01;year;20540
20540;270709000;-425802000;276372000;2020-12-31;2020-01-01;year;20540
20540;-1961729000;213013000;1604950000;2021-12-31;2021-01-01;year;20540
