continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
68873000;-1469000;20877;0;76663000;3398000;68873000;68873000;0;4867000;-7669000;73265000;2015-12-31;2015-01-01;year;68994000;-121000;20877
-103207000;-867000;20877;0;-90199000;2979000;-103207000;-103207000;0;3846000;-13161000;-93178000;2016-12-31;2016-01-01;year;-103360000;153000;20877
-309123000;-425000;20877;0;-275006000;4680000;-309123000;-309123000;0;5105000;-33587000;-279686000;2017-12-31;2017-01-01;year;-308593000;-530000;20877
-340931000;-1027000;20877;0;-309088000;5200000;-340931000;-340931000;0;6227000;-32182000;-314288000;2018-12-31;2018-01-01;year;-341270000;339000;20877
-104194000;-665000;20877;0;-68136000;5044000;-104194000;-104194000;15376000;5709000;-36539000;-73180000;2019-12-31;2019-01-01;year;-104675000;481000;20877
26518000;-55000;20877;0;36452000;7344000;26518000;26518000;35436000;7399000;-9841000;29108000;2020-12-31;2020-01-01;year;26611000;-93000;20877
100969000;-79000;20877;0;121920000;1824000;100969000;100969000;43930000;1903000;-20895000;120096000;2021-12-31;2021-01-01;year;101025000;-56000;20877
