cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
23060;-70408000;-12827000;101248000;2010-12-31;2010-01-01;year;23060
23060;-82532000;-56541000;152224000;2011-12-31;2011-01-01;year;23060
23060;414673000;-503715000;160155000;2012-12-31;2012-01-01;year;23060
23060;-105397000;-24651000;143561000;2013-12-31;2013-01-01;year;23060
23060;-193503000;-20029000;188313000;2014-12-31;2014-01-01;year;23060
23060;-269740000;-52027000;239404000;2015-12-31;2015-01-01;year;23060
