cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
24392;8822000;59325000;-71354000;2019-12-31;2019-01-01;year;24392
24392;-156474000;226116000;-70144000;2020-12-31;2020-01-01;year;24392
24392;3823683000;-3712979000;-106452000;2021-12-31;2021-01-01;year;24392
