amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.03929;2014-08-12;1384;2014-08-13;"";2014-10-06;2014-08-12;BRIV3;interest;1384
0.20498;2014-08-12;1384;2014-08-13;"";2014-10-06;2014-08-12;BRIV4;interest;1384
0.17424;2014-01-21;1384;2014-01-24;"";2014-03-17;2014-01-21;BRIV4;dividend;1384
0.03269;2014-01-21;1384;2014-01-23;"";2014-03-17;2014-01-21;BRIV3;dividend;1384
0.03685;2013-08-13;1384;2013-08-14;"";2013-10-07;2013-08-13;BRIV3;interest;1384
0.20498;2013-08-13;1384;2013-08-14;"";2013-10-07;2013-08-13;BRIV4;interest;1384
0.04418;2013-01-23;1384;2013-01-28;"";2013-03-20;2013-01-23;BRIV3;interest;1384
0.1956;2012-08-13;1384;2012-08-14;"";2012-09-27;2012-08-13;BRIV4;interest;1384
0.03559;2012-08-13;1384;2012-08-14;"";2012-09-27;2012-08-13;BRIV3;interest;1384
0.18621;2011-08-11;1384;2011-08-17;"";2011-09-26;2011-08-11;BRIV4;interest;1384
0.03215;2011-08-11;1384;2011-08-16;"";2011-09-26;2011-08-11;BRIV3;interest;1384
0.17449;2011-01-27;1384;2011-01-31;"";2011-03-14;2011-01-27;BRIV4;interest;1384
0.06428;2011-01-27;1384;2011-01-31;"";2011-03-14;2011-01-27;BRIV3;interest;1384
0.17449;2010-08-12;1384;2010-08-13;"";2010-09-27;2010-08-12;BRIV4;interest;1384
0.12623;2010-08-12;1384;2010-08-13;"";2010-09-27;2010-08-12;BRIV3;interest;1384
0.0713;2010-01-28;1384;2010-01-29;"";2010-03-15;2010-01-28;BRIV3;interest;1384
0.16431;2010-01-28;1384;2010-01-29;"";2010-03-15;2010-01-28;BRIV4;interest;1384
0.16431;2009-08-13;1384;2009-08-18;"";2009-09-28;2009-08-13;BRIV4;interest;1384
0.10545;2009-08-13;1384;2009-08-14;"";2009-09-28;2009-08-13;BRIV3;interest;1384
0.1346;2009-02-05;1384;2009-02-06;"";2009-03-06;2009-02-05;BRIV3;interest;1384
0.14806;2009-02-05;1384;2009-02-06;"";2009-03-06;2009-02-05;BRIV4;interest;1384
0.1642;2008-08-12;1384;2008-08-13;"";2008-08-29;2008-08-12;BRIV3;interest;1384
0.18062;2008-08-12;1384;2008-08-13;"";2008-08-29;2008-08-12;BRIV4;interest;1384
0.2654;2008-01-17;1384;2008-01-18;"";2008-03-07;2008-01-17;BRIV3;interest;1384
0.29194;2008-01-17;1384;2008-01-18;"";2008-03-07;2008-01-17;BRIV4;interest;1384
146.96;"";1384;2007-08-15;"";2007-09-06;2007-08-14;BRIV4;interest;1384
133.6;"";1384;2007-08-15;"";2007-09-06;2007-08-14;BRIV3;interest;1384
