cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
22411;218741000;-149978000;11904000;2009-12-31;2009-01-01;year;22411
22411;-133058000;-368000;58415000;2010-12-31;2010-01-01;year;22411
22411;46344000;-54842000;112862000;2011-12-31;2011-01-01;year;22411
22411;4782000;-180117000;91197000;2012-12-31;2012-01-01;year;22411
22411;39301000;-174676000;148083000;2013-12-31;2013-01-01;year;22411
22411;46195000;-131148000;135648000;2014-12-31;2014-01-01;year;22411
