asset_turnover;cash_liquidity;current_liquidity;cvm_code;ebit_margin;ebitda;ebitda_margin;gross_debt;gross_margin;net_debt;net_margin;operating_margin;period_end;period_init;period_type;quick_liquidity;return_on_assets;return_on_equity;total_debt;working_capital;code_partition
0.1574;0.1287;0.4959;18953;85.1553;3.93991E8;69.6621;1.320822E9;71.7033;1.277224E9;53.0196;62.7911;2009-12-31;2009-01-01;year;0.4959;0.0835;15.6678;87.7208;-1.70786E8;18953
0.1415;0.39;0.5389;18953;74.7461;3.32814E8;59.0709;1.644906E9;70.2228;1.349666E9;41.297;49.4851;2010-12-31;2010-01-01;year;0.5389;0.0584;12.189;108.6547;-3.49048E8;18953
0.1225;1.646;2.4339;18953;161.2904;8.17374E8;146.1227;1.772373E9;70.4731;1.533678E9;126.2502;133.223;2011-12-31;2011-01-01;year;2.4339;0.1546;28.4333;83.9165;2.07943E8;18953
0.1161;2.3094;3.6545;18953;93.3097;4.10068E8;77.3989;1.723177E9;71.1793;1.489628E9;59.5667;67.137;2012-12-31;2012-01-01;year;3.6545;0.0691;12.4524;80.0914;2.68455E8;18953
0.1027;3.3379;4.9113;18953;87.3085;4.30699E8;73.3208;3.306542E9;71.898;2.889757E9;40.7823;45.355;2013-12-31;2013-01-01;year;4.9113;0.0419;11.317;170.0861;4.8838E8;18953
0.1388;0.7489;1.3269;18953;46.8056;2.98957E8;36.7461;3.471138E9;53.4106;3.109671E9;2.028;3.7886;2014-12-31;2014-01-01;year;1.3269;0.0028;0.8106;188.0129;1.57802E8;18953
