asset_turnover;cash_liquidity;current_liquidity;cvm_code;ebit_margin;ebitda;ebitda_margin;gross_debt;gross_margin;net_debt;net_margin;operating_margin;period_end;period_init;period_type;quick_liquidity;return_on_assets;return_on_equity;total_debt;working_capital;code_partition
0.636;0.6381;0.8911;23060;53.9069;1.09446E8;40.1706;1.9605E8;58.4031;1.39423E8;23.284;35.1995;2010-12-31;2010-01-01;year;0.8911;0.1481;76.1835;414.4338;-9661000.0;23060
0.6665;0.6449;1.3377;23060;58.1254;1.41456E8;45.9091;1.7474E8;61.5639;1.04962E8;31.6258;48.0599;2011-12-31;2011-01-01;year;1.3377;0.2108;69.3275;228.9124;3.6536E7;23060
0.3673;0.0028;0.2296;23060;56.9784;1.69635E8;46.6312;6.59915E8;61.3057;6.57936E8;30.8634;46.5974;2012-12-31;2012-01-01;year;0.2296;0.1133;65.4375;477.3162;-5.52518E8;23060
0.3844;1.3552;1.6036;23060;59.1804;1.96865E8;49.3648;6.8302E8;63.0064;5.28617E8;36.5901;55.327;2013-12-31;2013-01-01;year;1.6036;0.1407;83.7812;495.6117;6.8767E7;23060
0.3893;0.6672;0.9069;23060;59.9982;2.20554E8;52.1779;6.7032E8;63.9661;5.41136E8;39.778;60.2182;2014-12-31;2014-01-01;year;0.9069;0.1549;79.5722;413.8156;-1.8023E7;23060
0.376;0.1634;0.4152;23060;56.9487;2.28821E8;48.9512;6.102E8;60.234;5.63379E8;38.0886;57.7024;2015-12-31;2015-01-01;year;0.4152;0.1432;47.6858;233.0084;-1.67626E8;23060
