continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
150947000;-425490000;21032;0;258186000;397762000;150947000;150947000;2687000;823252000;-117795000;-139576000;2015-12-31;2015-01-01;year;140391000;10556000;21032
182496000;-434662000;21032;0;308258000;434437000;182496000;182496000;1082000;869099000;-121922000;-126179000;2016-12-31;2016-01-01;year;186336000;-3840000;21032
230488000;-434361000;21032;0;352939000;472565000;230488000;230488000;-896000;906926000;-116545000;-119626000;2017-12-31;2017-01-01;year;236394000;-5906000;21032
316037000;-672700000;21032;0;488924000;573502000;316037000;316037000;0;1246202000;-124173000;-84578000;2018-12-31;2018-01-01;year;364751000;-48714000;21032
302716000;-766942000;21032;0;446875000;583085000;302716000;302716000;0;1350027000;-72968000;-136210000;2019-12-31;2019-01-01;year;373907000;-71191000;21032
202376000;-840586000;21032;0;439823000;615719000;202376000;202376000;0;1456305000;-234740000;-175896000;2020-12-31;2020-01-01;year;205083000;-2707000;21032
229505000;-849072000;21032;0;450614000;671623000;229505000;0;0;1520695000;-299103000;-221009000;2021-12-31;2021-01-01;year;151511000;77994000;21032
