continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
3860162000;-7433731000;24929;0;4586760000;9943463000;3860162000;0;0;17377194000;187963000;-5356703000;2019-12-31;2019-01-01;year;4774723000;-914561000;24929
1843690000;-7996615000;24929;0;2814917000;9271197000;1843690000;1843690000;0;17267812000;-807277000;-6456280000;2020-12-31;2020-01-01;year;2007640000;-163950000;24929
2957174000;-8443023000;24929;0;3756031000;9615004000;2957174000;"";"";18058027000;-652806000;-5858973000;2021-12-31;2021-01-01;year;3103225000;-146051000;24929
