cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
25461;27360000;-27257000;-88000;2020-12-31;2020-01-01;year;25461
25461;741851000;-549741000;-15835000;2021-12-31;2021-01-01;year;25461
