data_fundacao;codigo_cvm;nome_empresa;nome_empresa_b3;cnpj;codigo_b3;setor_atuacao;subsetor_atuacao;segmento;atividade_principal;listada_b3;site_empresa
1969-08-28;19550;Natura Cosmeticos Sa;Natura;71673990000177;NATU;Consumo Nao Ciclico;Produtos De Uso Pessoal E De Limpeza;Produtos De Uso Pessoal;Comércio Atacadista de Comércio E Produtos de Perfumaria;Sim;http://www.natura.net
2019-01-21;24783;Natura & Co Holding S.a.;Natura;32785497000197;NTCO;Consumo Nao Ciclico;Produtos De Uso Pessoal E De Limpeza;Produtos De Uso Pessoal;Gestão de Participações Societárias em Sociedades Que Desenvolvam Suas Atividades Principais No Ramo de Beleza.;Sim;https://natu.infoinvest.com.br
