continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
1830272000;0;15539;0;1610608000;0;1830272000;1830272000;299164000;0;195749000;1610608000;2009-12-31;2009-01-01;year;1806357000;23915000;15539
1777984000;0;15539;0;1573787000;106000;1777984000;1777984000;286608000;106000;199730000;1573681000;2010-12-31;2010-01-01;year;1773517000;4467000;15539
1551628000;0;15539;0;1253407000;17010000;1551628000;1551628000;293469000;17010000;300025000;1236397000;2011-12-31;2011-01-01;year;1553432000;-1804000;15539
1264485000;0;15539;0;828214000;2826000;1049210000;1049210000;276619000;2826000;225159000;1040663000;2012-12-31;2012-01-01;year;1053373000;-4163000;15539
926500000;0;15539;0;803434000;2337000;926500000;926500000;197065000;2337000;121130000;801097000;2013-12-31;2013-01-01;year;924564000;1936000;15539
656680000;0;15539;0;678741000;3401000;656680000;656680000;120206000;3401000;17069000;675340000;2014-12-31;2014-01-01;year;695810000;-39130000;15539
