cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
4863;325000;211000;8134000;2010-12-31;2010-01-01;year;4863
4863;-544000;217000;-63000;2011-12-31;2011-01-01;year;4863
4863;-219000;-596000;-7331000;2012-12-31;2012-01-01;year;4863
4863;1011000;356000;-2078000;2013-12-31;2013-01-01;year;4863
4863;-1154000;67000;6545000;2014-12-31;2014-01-01;year;4863
4863;-72000;31000;1373000;2015-12-31;2015-01-01;year;4863
