currency;isin;issuer_code;market;market_type;ticker;type
BRL;BRCSRNACNPA3;CSRN;BVMF;exchange;CSRN5;stock
BRL;BRCSRNACNPB1;CSRN;BVMF;exchange;CSRN6;stock
