amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.30767;"";21431;2022-09-29;"";"";2022-09-28;HYPE3;interest;21431
0.30776;"";21431;2022-06-28;"";"";2022-06-27;HYPE3;interest;21431
0.30881;"";21431;2022-03-29;"";"";2022-03-28;HYPE3;interest;21431
0.30881;"";21431;2021-12-29;"";2022-01-07;2021-12-28;HYPE3;interest;21431
0.30808;"";21431;2021-09-28;"";2022-01-07;2021-09-27;HYPE3;interest;21431
0.30817;2021-06-28;21431;2021-07-23;"";2022-01-07;2021-07-22;HYPE3;interest;21431
0.30881;2021-03-23;21431;2021-03-29;"";2022-01-07;2021-03-26;HYPE3;interest;21431
0.29285;2020-12-18;21431;2020-12-29;"";2021-01-07;2020-12-28;HYPE3;interest;21431
0.2929;2020-09-30;21431;2020-10-26;"";2021-01-07;2020-10-23;HYPE3;interest;21431
0.29349;2020-06-23;21431;2020-06-29;"";2021-01-07;2020-06-26;HYPE3;interest;21431
0.29394;2020-03-24;21431;2020-03-30;"";2021-01-07;2020-03-27;HYPE3;interest;21431
0.30424;2019-12-18;21431;2019-12-26;"";2020-01-07;2019-12-23;HYPE3;interest;21431
0.25537;2019-09-27;21431;2019-10-03;"";2020-01-31;2019-10-02;HYPE3;interest;21431
0.25562;2019-06-27;21431;2019-07-03;"";2020-01-31;2019-07-02;HYPE3;interest;21431
