data_fundacao;codigo_cvm;nome_empresa;nome_empresa_b3;cnpj;codigo_b3;setor_atuacao;subsetor_atuacao;segmento;atividade_principal;listada_b3;site_empresa
1980-08-01;20060;Lupatech S.a.;Lupatech;89463822000112;LUPA;Petroleo, Gas E Biocombustiveis;Petroleo, Gas E Biocombustiveis;Equipamentos E Servicos;Fabricante de Equipamentos E Provedor de Serviços Para O Setor de Petróleo E Gás.;Sim;http://www.lupatech.com.br
2007-07-03;21342;Osx Brasil S.a.;Osx Brasil;09112685000132;OSXB;Petroleo, Gas E Biocombustiveis;Petroleo, Gas E Biocombustiveis;Equipamentos E Servicos;Equipamentos E Serviços Para A Indústria Offshore de Petróleo E Gás Natural.;Sim;http://www.osx.com.br
2007-08-01;25534;Oceanpact Servicos Maritimos S.a.;Oceanpact;09114805000130;OPCT;Petroleo, Gas E Biocombustiveis;Petroleo, Gas E Biocombustiveis;Equipamentos E Servicos;Serviços de Suporte Marítimo. Incluindo Soluções de Meio Ambiente. Serviços Submarinos E de Apoio Logístico E de Engenharia Para Clientes de Diversos Setores. Como óleo E Gás. Energia. Mineração. Tele;Sim;""
