continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
-81873000;0;3654;0;-73802000;3065000;-81873000;-81873000;0;3065000;-8071000;-76867000;2015-12-31;2015-01-01;year;-81873000;0;3654
243591000;0;3654;0;256214000;2997000;243591000;243591000;0;2997000;-12623000;253217000;2016-12-31;2016-01-01;year;243591000;0;3654
38137000;0;3654;0;-5196000;2453000;38137000;38137000;0;2453000;17223000;-7649000;2017-12-31;2017-01-01;year;12027000;26110000;3654
4687000;0;3654;0;-1756000;2817000;4687000;4687000;0;2817000;6443000;-4573000;2018-12-31;2018-01-01;year;4687000;0;3654
-36584000;0;3654;0;-40279000;3387000;-36584000;-36584000;0;3387000;3695000;-43666000;2019-12-31;2019-01-01;year;-36584000;0;3654
-54834000;0;3654;0;-75561000;3098000;-54834000;-54834000;0;3098000;1929000;-78659000;2020-12-31;2020-01-01;year;-73632000;18798000;3654
-32513000;0;3654;0;-30279000;4947000;-32513000;-32513000;0;4947000;-3698000;-35226000;2021-12-31;2021-01-01;year;-33977000;1464000;3654
