amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.33174818;"";17485;2015-08-20;"";2015-10-30;2015-08-07;EKTR4;dividend;17485
0.33174818;"";17485;2015-08-20;"";2015-08-31;2015-08-07;EKTR4;dividend;17485
0.33174818;"";17485;2015-08-20;"";2015-12-30;2015-08-07;EKTR4;dividend;17485
1.80049607;2015-04-09;17485;2015-04-14;"";2015-04-30;2015-04-09;EKTR4;dividend;17485
0.068428041;2014-10-15;17485;2014-12-08;"";2014-12-23;2014-12-04;EKTR4;dividend;17485
0.507575652;2014-10-15;17485;2014-12-08;"";2014-12-23;2014-12-04;EKTR4;interest;17485
0.878934481;2014-03-20;17485;2014-03-21;"";2014-12-23;2014-03-20;EKTR4;dividend;17485
0.501876808;2013-10-16;17485;2013-11-12;"";2013-12-23;2013-10-21;EKTR4;interest;17485
0.422369864;2013-10-16;17485;2013-11-12;"";2013-11-01;2013-10-21;EKTR4;dividend;17485
0.251213404;2013-04-17;17485;2013-05-17;"";2013-09-30;2013-04-26;EKTR4;dividend;17485
0.450858024;2012-10-19;17485;2013-01-02;"";2013-09-30;2012-12-14;EKTR3;interest;17485
0.495943826;2012-10-19;17485;2012-12-28;"";2013-09-30;2012-12-14;EKTR4;interest;17485
0.365896633;"";17485;2012-10-03;"";2012-12-21;2012-08-14;EKTR4;dividend;17485
0.365896633;"";17485;2012-10-03;"";2012-08-24;2012-08-14;EKTR4;dividend;17485
0.365896633;"";17485;2012-10-03;"";2012-10-26;2012-08-14;EKTR4;dividend;17485
0.332633303;"";17485;2012-10-02;"";2012-12-21;2012-08-14;EKTR3;dividend;17485
0.351227727;2011-11-10;17485;2012-10-02;"";2012-01-23;2011-12-16;EKTR3;interest;17485
0.660510488;2012-04-09;17485;2012-10-02;"";2012-04-20;2012-04-09;EKTR3;dividend;17485
0.332633303;"";17485;2012-10-02;"";2012-10-26;2012-08-14;EKTR3;dividend;17485
0.332633303;"";17485;2012-10-02;"";2012-08-24;2012-08-14;EKTR3;dividend;17485
0.726561536;2012-04-09;17485;2012-04-19;"";2012-04-20;2012-04-09;EKTR4;dividend;17485
0.386350499;2011-11-10;17485;2011-12-29;"";2012-01-23;2011-12-16;EKTR4;interest;17485
0.414950076;"";17485;2011-09-22;"";2011-12-21;2011-08-15;EKTR3;dividend;17485
0.414950076;"";17485;2011-09-22;"";2011-10-26;2011-08-15;EKTR3;dividend;17485
0.414950076;"";17485;2011-09-22;"";2011-08-26;2011-08-15;EKTR3;dividend;17485
0.456445084;"";17485;2011-08-17;"";2011-08-26;2011-08-15;EKTR4;dividend;17485
0.456445084;"";17485;2011-08-17;"";2011-12-21;2011-08-15;EKTR4;dividend;17485
0.456445084;"";17485;2011-08-17;"";2011-10-26;2011-08-15;EKTR4;dividend;17485
0.823925477;2011-04-29;17485;2011-08-05;"";2011-08-26;2011-04-29;EKTR3;dividend;17485
0.906318025;2011-04-29;17485;2011-05-03;"";2011-08-26;2011-04-29;EKTR4;dividend;17485
0.331648016;2010-11-10;17485;2011-01-31;"";2011-01-19;2010-12-17;EKTR3;interest;17485
0.364812818;2010-11-10;17485;2010-12-20;"";2011-01-19;2010-12-17;EKTR4;interest;17485
0.31111387;"";17485;2010-09-30;"";2010-08-25;2010-08-16;EKTR3;dividend;17485
0.34222526;"";17485;2010-08-17;"";2010-10-20;2010-08-16;EKTR4;dividend;17485
0.762888466;2010-03-30;17485;2010-04-22;"";2010-04-28;2010-04-14;EKTR3;dividend;17485
0.839177312;2010-03-30;17485;2010-04-20;"";2010-04-28;2010-04-14;EKTR4;dividend;17485
0.331255188;2009-11-10;17485;2010-03-01;"";2010-01-21;2009-12-18;EKTR3;interest;17485
0.364380707;2009-11-10;17485;2009-12-29;"";2010-01-21;2009-12-18;EKTR4;interest;17485
0.49522791;"";17485;2009-10-15;"";2009-08-26;2009-08-12;EKTR3;dividend;17485
0.365814532;"";17485;2009-10-15;"";2009-12-16;2009-08-12;EKTR3;dividend;17485
0.306628787;"";17485;2009-10-15;"";2009-10-20;2009-08-12;EKTR3;dividend;17485
0.33729167;"";17485;2009-08-17;"";2009-10-20;2009-08-12;EKTR4;dividend;17485
0.40239599;"";17485;2009-08-17;"";2009-12-16;2009-08-12;EKTR4;dividend;17485
0.5447507;"";17485;2009-08-17;"";2009-08-26;2009-08-12;EKTR4;dividend;17485
0.824003835;2009-04-02;17485;2009-04-09;"";2009-04-28;2009-04-02;EKTR3;dividend;17485
0.906404219;2009-04-02;17485;2009-04-08;"";2009-04-28;2009-04-02;EKTR4;dividend;17485
0.332018826;2008-11-11;17485;2009-01-07;"";2009-01-28;2009-01-02;EKTR3;interest;17485
0.365220708;2008-11-11;17485;2009-01-05;"";2009-01-28;2009-01-02;EKTR4;interest;17485
0.098395241;"";17485;2008-08-29;"";2008-10-22;2008-08-14;EKTR3;dividend;17485
0.108234766;"";17485;2008-08-21;"";2008-10-22;2008-08-14;EKTR4;dividend;17485
0.341183793;2008-03-31;17485;2008-05-12;"";2008-04-09;2008-03-31;EKTR3;dividend;17485
0.375302173;2008-03-31;17485;2008-04-02;"";2008-04-09;2008-03-31;EKTR4;dividend;17485
0.15215571;2007-11-09;17485;2007-12-06;"";2007-12-10;2007-11-30;EKTR3;interest;17485
0.167371281;2007-11-09;17485;2007-12-03;"";2007-12-10;2007-11-30;EKTR4;interest;17485
0.580576313;2007-09-14;17485;2007-09-19;"";2007-09-26;2007-09-14;EKTR3;dividend;17485
0.638633944;2007-09-14;17485;2007-09-17;"";2007-09-26;2007-09-14;EKTR4;dividend;17485
