asset_turnover;cash_liquidity;current_liquidity;cvm_code;ebit_margin;ebitda;ebitda_margin;gross_debt;gross_margin;net_debt;net_margin;operating_margin;period_end;period_init;period_type;quick_liquidity;return_on_assets;return_on_equity;total_debt;working_capital;code_partition
0.3395;0.0642;0.821;14320;-16.1647;-2.554779E9;-27.8656;9.264933E9;-0.919;8.945464E9;-35.297;-40.6523;2015-12-31;2015-01-01;year;0.3655;-0.1198;-24.1339;101.4038;-8.89972E8;14320
0.3043;0.226;2.453;14320;-7.3576;-1.564793E9;-20.8207;7.538022E9;4.1945;6.999307E9;-8.9142;-6.6679;2016-12-31;2016-01-01;year;1.0779;-0.0271;-4.9495;82.4838;2.329598E9;14320
0.4284;0.0015;2.22;14320;8.1579;-1.52233E8;-1.5258;6.025263E9;13.0436;5.246464E9;2.3354;2.7426;2017-12-31;2017-01-01;year;1.1434;0.01;1.6916;69.0677;2.602281E9;14320
0.5143;0.2516;2.0972;14320;7.8035;1.26858E8;1.0092;5.835083E9;13.593;5.069445E9;5.7809;8.0883;2018-12-31;2018-01-01;year;1.0509;0.0297;5.0935;71.3064;3.33873E9;14320
0.5298;0.3583;2.5959;14320;4.1717;-2.97277E8;-2.3373;5.095856E9;6.197;4.193992E9;1.6767;0.0222;2019-12-31;2019-01-01;year;1.338;0.0089;1.5186;70.9494;4.016784E9;14320
0.464;0.5068;2.2766;14320;12.5145;7.19725E8;5.818;5.960578E9;6.1573;3.39596E9;5.4385;2.801;2020-12-31;2020-01-01;year;1.3674;0.0252;4.5252;79.3313;4.65576E9;14320
0.8184;0.4724;3.1094;14320;33.4324;8.69561E9;30.6756;6.295682E9;23.9846;4.047376E9;31.9982;35.5135;2021-12-31;2021-01-01;year;1.6936;0.2619;41.7048;59.2526;9.62758E9;14320
