amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.14376472;"";13781;2022-05-03;"";2022-05-31;2022-05-02;SCAR3;dividend;13781
0.366203;2021-04-30;13781;2021-05-03;"";2021-05-31;2021-04-30;SCAR3;dividend;13781
0.063011;2020-04-30;13781;2020-05-04;"";2020-05-29;2020-04-30;SCAR3;dividend;13781
0.301212;2019-11-06;13781;2019-11-12;"";2019-11-29;2019-11-11;SCAR3;dividend;13781
0.066147;2019-04-30;13781;2019-05-02;"";2019-05-31;2019-04-30;SCAR3;dividend;13781
0.4777;"";13781;2017-11-07;"";2017-11-30;2017-11-06;SCAR3;interest;13781
0.3362;"";13781;2017-11-07;"";2018-05-30;2017-11-06;SCAR3;interest;13781
0.320274;"";13781;2017-05-02;"";2017-04-28;2017-05-01;SCAR3;dividend;13781
0.201186;2016-04-29;13781;2016-05-02;"";2016-05-31;2016-04-29;SCAR3;dividend;13781
0.55162;2015-06-29;13781;2015-06-30;"";2015-11-30;2015-06-29;SCAR3;interest;13781
0.210346;2015-04-30;13781;2015-05-04;"";2015-05-29;2015-04-30;SCAR3;dividend;13781
