continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
16985000;-288871000;20044;0;37804000;105961000;16985000;"";"";394832000;-12138000;-68157000;2009-12-31;2009-01-01;year;25666000;-8681000;20044
33052000;-268721000;20044;0;53357000;114589000;33052000;"";"";383310000;-7114000;-61232000;2010-12-31;2010-01-01;year;46243000;-13191000;20044
22646000;-294294000;20044;0;39166000;103309000;22646000;"";"";397603000;-6942000;-64143000;2011-12-31;2011-01-01;year;32224000;-9578000;20044
22195000;-280429000;20044;0;35791000;92547000;22195000;"";"";372976000;-6380000;-56756000;2012-12-31;2012-01-01;year;29411000;-7216000;20044
179000;-293816000;20044;0;8326000;58985000;179000;"";"";352801000;-9462000;-50659000;2013-12-31;2013-01-01;year;-1136000;1315000;20044
11247000;-315439000;20044;0;26819000;81837000;11247000;"";"";397276000;-12314000;-55018000;2014-12-31;2014-01-01;year;14505000;-3258000;20044
