continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
183497000;-2686963000;21091;0;259737000;810970000;183497000;183497000;8247000;3497933000;-190576000;-551233000;2015-12-31;2015-01-01;year;69161000;114336000;21091
23646000;-2581536000;21091;0;189370000;610461000;23646000;23646000;2583000;3191997000;-226749000;-421091000;2016-12-31;2016-01-01;year;-37379000;61025000;21091
184875000;-2626403000;21091;0;258565000;673653000;184875000;184875000;140000;3300056000;-135608000;-415088000;2017-12-31;2017-01-01;year;122957000;61918000;21091
431573000;-2965606000;21091;0;413836000;765816000;431573000;431573000;223000;3731422000;-124494000;-351980000;2018-12-31;2018-01-01;year;289342000;142231000;21091
405564000;-2944155000;21091;0;441471000;789584000;405564000;405564000;163000;3733739000;-100211000;-348113000;2019-12-31;2019-01-01;year;341260000;64304000;21091
453812000;-3092872000;21091;0;555181000;1166191000;453812000;453812000;171000;4259063000;-93907000;-611010000;2020-12-31;2020-01-01;year;461274000;-7462000;21091
1725407000;-4035501000;21091;0;1756738000;2014019000;1725407000;1725407000;275000;6049520000;137566000;-257281000;2021-12-31;2021-01-01;year;1894304000;-168897000;21091
