amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.006886836;2019-04-17;24236;2020-02-17;"";2019-12-31;2019-04-18;PRNR3;dividend;24236
0.04268565;2017-12-29;24236;2020-02-17;"";"";2018-01-02;PRNR3;interest;24236
