asset_turnover;cash_liquidity;current_liquidity;cvm_code;ebit_margin;ebitda;ebitda_margin;gross_debt;gross_margin;net_debt;net_margin;operating_margin;period_end;period_init;period_type;quick_liquidity;return_on_assets;return_on_equity;total_debt;working_capital;code_partition
0.0848;"";0.7952;1023;"";"";"";"";26.4563;"";18.1211;24.5172;2009-12-31;2009-01-01;year;"";0.0154;28.0945;"";-9.8081135E10;1023
0.0968;"";0.8387;1023;"";"";"";"";32.2005;"";16.4677;24.1441;2010-12-31;2010-01-01;year;"";0.0159;23.2853;"";-8.1484273E10;1023
0.1012;"";0.9061;1023;"";"";"";"";27.3249;"";13.5961;19.3698;2011-12-31;2011-01-01;year;"";0.0138;21.0621;"";-5.3764908E10;1023
0.0865;"";0.8718;1023;"";"";"";"";30.2919;"";13.5653;18.5399;2012-12-31;2012-01-01;year;"";0.0117;18.7146;"";-8.5939139E10;1023
0.0846;"";0.8299;1023;"";"";"";"";23.9654;"";15.2632;20.8706;2013-12-31;2013-01-01;year;"";0.0129;22.6316;"";-1.33287866E11;1023
0.0969;"";0.7734;1023;"";"";"";"";17.8386;"";8.3921;9.4724;2014-12-31;2014-01-01;year;"";0.0081;16.0877;"";-2.11064805E11;1023
