amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.021575176;2016-06-14;20125;2016-06-20;"";2016-07-05;2016-06-17;ODPV3;interest;20125
0.081628626;2016-04-27;20125;2016-04-28;"";2016-06-03;2016-04-27;ODPV3;dividend;20125
0.093395734;2016-04-11;20125;2016-04-13;"";2016-05-04;2016-04-12;ODPV3;dividend;20125
0.022534256;2016-03-14;20125;2016-03-15;"";2016-04-05;2016-03-14;ODPV3;interest;20125
0.020251639;2015-12-14;20125;2015-12-16;"";2016-01-06;2015-12-15;ODPV3;interest;20125
0.064010354;2015-10-28;20125;2015-10-30;"";2015-12-03;2015-10-29;ODPV3;dividend;20125
0.018342906;2015-09-16;20125;2015-09-17;"";2015-10-05;2015-09-16;ODPV3;interest;20125
0.075353776;2015-07-29;20125;2015-07-30;"";2015-09-03;2015-07-29;ODPV3;dividend;20125
0.018736159;2015-06-11;20125;2015-06-12;"";2015-07-07;2015-06-11;ODPV3;interest;20125
0.113642321;"";20125;2015-05-04;"";2015-06-03;2015-05-01;ODPV3;dividend;20125
0.103330538;2015-04-06;20125;2015-04-08;"";2015-05-06;2015-04-07;ODPV3;dividend;20125
0.014949773;2015-03-12;20125;2015-03-16;"";2015-04-09;2015-03-13;ODPV3;interest;20125
0.070569975;2014-10-28;20125;2014-10-29;"";2014-12-03;2014-10-28;ODPV3;dividend;20125
0.014785911;2014-09-16;20125;2014-09-19;"";2014-10-08;2014-09-18;ODPV3;interest;20125
0.073610904;2014-07-29;20125;2014-07-30;"";2014-09-03;2014-07-29;ODPV3;dividend;20125
0.016322541;2014-06-24;20125;2014-06-26;"";2014-07-10;2014-06-25;ODPV3;interest;20125
0.093760233;2014-04-29;20125;2014-04-30;"";2014-06-04;2014-04-29;ODPV3;dividend;20125
0.109503667;2014-04-01;20125;2014-04-03;"";2014-06-11;2014-04-02;ODPV3;dividend;20125
0.0160845;2014-03-27;20125;2014-03-31;"";2014-04-10;2014-03-28;ODPV3;interest;20125
0.063179424;2013-10-29;20125;2013-10-30;"";2013-12-04;2013-10-29;ODPV3;dividend;20125
0.017818431;2013-10-29;20125;2013-10-30;"";2013-11-13;2013-10-29;ODPV3;interest;20125
0.05877266;2013-07-30;20125;2013-07-31;"";2013-09-04;2013-07-30;ODPV3;dividend;20125
0.015559753;2013-06-25;20125;2013-06-26;"";2013-07-10;2013-06-25;ODPV3;interest;20125
0.094952426;"";20125;2013-05-02;"";2013-06-04;2013-05-01;ODPV3;dividend;20125
0.0772;"";20125;2013-04-03;"";2013-05-03;2013-04-02;ODPV3;dividend;20125
0.015709512;2013-03-26;20125;2013-03-27;"";2013-04-10;2013-03-26;ODPV3;interest;20125
0.016313054;2012-10-25;20125;2012-10-26;"";2012-11-21;2012-10-25;ODPV3;interest;20125
0.048007793;2012-10-25;20125;2012-10-26;"";2012-11-21;2012-10-25;ODPV3;dividend;20125
0.061613469;2012-07-26;20125;2012-07-30;"";2012-08-22;2012-07-27;ODPV3;dividend;20125
0.017346929;2012-07-26;20125;2012-07-30;"";2012-08-22;2012-07-27;ODPV3;interest;20125
0.052213784;2012-04-26;20125;2012-04-30;"";2012-05-23;2012-04-27;ODPV3;dividend;20125
0.027899933;2012-04-26;20125;2012-04-30;"";2012-05-23;2012-04-27;ODPV3;interest;20125
0.40754994;"";20125;2012-04-03;"";2012-04-25;2012-04-02;ODPV3;dividend;20125
0.09598511;2011-12-26;20125;2011-12-27;"";2012-01-10;2011-12-26;ODPV3;interest;20125
0.26664052;2011-08-04;20125;2011-08-12;"";2011-09-21;2011-08-11;ODPV3;dividend;20125
0.13273892;2011-08-04;20125;2011-08-12;"";2011-09-21;2011-08-11;ODPV3;interest;20125
0.085661375;2011-04-15;20125;2011-04-18;"";2011-05-11;2011-04-15;ODPV3;dividend;20125
0.1846;2010-11-10;20125;2010-11-11;"";2010-12-22;2010-11-10;ODPV3;interest;20125
0.3176651;2010-11-10;20125;2010-11-11;"";2010-12-22;2010-11-10;ODPV3;dividend;20125
2.895116955;"";20125;2009-12-28;"";2010-02-23;2009-12-25;ODPV3;dividend;20125
0.4;2009-08-13;20125;2009-08-14;"";2009-09-15;2009-08-13;ODPV3;interest;20125
0.573417932;2009-04-27;20125;2009-04-28;"";2009-05-27;2009-04-27;ODPV3;dividend;20125
0.046;2008-12-18;20125;2008-12-19;"";2009-01-28;2008-12-18;ODPV3;interest;20125
0.188;2008-11-18;20125;2008-11-19;"";2008-12-17;2008-11-18;ODPV3;interest;20125
0.32;2008-08-07;20125;2008-08-08;"";2008-09-10;2008-08-07;ODPV3;interest;20125
0.234507719;2007-12-20;20125;2007-12-21;"";2008-01-10;2007-12-20;ODPV3;interest;20125
0.158429944;2007-08-09;20125;2007-08-10;"";2007-09-05;2007-08-09;ODPV3;dividend;20125
