amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
3.1519966;"";8575;2022-04-28;"";2022-05-27;2022-04-27;LEVE3;dividend;8575
0.5057063;"";8575;2022-04-28;"";2022-05-27;2022-04-27;LEVE3;dividend;8575
0.5449592;"";8575;2022-01-03;"";2022-05-27;2021-12-30;LEVE3;interest;8575
0.378624536;2021-04-29;8575;2021-04-30;"";2021-05-28;2021-04-29;LEVE3;dividend;8575
0.550402049;2020-12-28;8575;2021-01-05;"";2021-05-28;2021-01-04;LEVE3;interest;8575
0.092913623;2019-12-26;8575;2020-01-03;"";2020-05-25;2020-01-02;LEVE3;interest;8575
0.545565535;2019-11-14;8575;2019-11-22;"";2019-12-20;2019-11-21;LEVE3;interest;8575
1.498171946;2019-04-30;8575;2019-05-07;"";2019-05-21;2019-05-06;LEVE3;dividend;8575
0.113361408;2018-12-26;8575;2019-01-03;"";2019-05-21;2019-01-02;LEVE3;interest;8575
0.558525139;2018-11-13;8575;2018-11-21;"";2018-12-12;2018-11-19;LEVE3;interest;8575
1.11944338;2018-04-27;8575;2018-05-07;"";2018-05-24;2018-05-04;LEVE3;dividend;8575
0.115920211;2017-12-27;8575;2018-01-04;"";2018-05-24;2018-01-03;LEVE3;interest;8575
0.172369963;2017-11-14;8575;2017-11-22;"";2017-12-21;2017-11-21;LEVE3;interest;8575
0.397255178;2017-08-08;8575;2017-08-14;"";2017-09-15;2017-08-11;LEVE3;interest;8575
0.241279942;2016-08-09;8575;2016-08-15;"";2016-08-29;2016-08-12;LEVE3;interest;8575
0.20283341;2016-04-27;8575;2016-04-28;"";2016-05-23;2016-04-27;LEVE3;dividend;8575
0.180338443;2016-04-27;8575;2016-04-28;"";2016-05-23;2016-04-27;LEVE3;interest;8575
0.113361408;"";8575;2016-03-22;"";2019-01-02;2016-03-21;LEVE3;interest;8575
0.058271179;2015-12-29;8575;2015-12-30;"";2016-05-23;2015-12-29;LEVE3;interest;8575
0.218359708;2015-12-08;8575;2015-12-09;"";2015-12-23;2015-12-08;LEVE3;interest;8575
0.734563687;2015-12-08;8575;2015-12-09;"";2015-12-23;2015-12-08;LEVE3;dividend;8575
0.197098748;2015-08-03;8575;2015-08-04;"";2015-08-28;2015-08-03;LEVE3;interest;8575
0.134239838;2015-04-29;8575;2015-04-30;"";2015-05-20;2015-04-29;LEVE3;interest;8575
0.359458489;2015-04-29;8575;2015-04-30;"";2015-05-20;2015-04-29;LEVE3;dividend;8575
0.834302257;2014-12-05;8575;2014-12-08;"";2014-12-19;2014-12-05;LEVE3;dividend;8575
