continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
35730000;-56210000;25500;0;55693000;89104000;35730000;35730000;0;145314000;124000;-33411000;2020-12-31;2020-01-01;year;55817000;-20087000;25500
75349000;-59943000;25500;0;72722000;88534000;75349000;75349000;0;148477000;26439000;-15812000;2021-12-31;2021-01-01;year;99161000;-23812000;25500
