amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
1.096617996;"";1120;2022-02-25;"";2022-03-22;2022-02-24;BGIP4;interest;1120
0.996925451;"";1120;2022-02-25;"";2022-03-22;2022-02-24;BGIP3;interest;1120
0.342693124;2021-08-13;1120;2021-08-19;"";2021-08-31;2021-08-18;BGIP4;interest;1120
0.311539203;2021-08-13;1120;2021-08-19;"";2021-08-31;2021-08-18;BGIP3;interest;1120
0.820290434;2021-02-26;1120;2021-03-08;"";2021-03-15;2021-03-03;BGIP3;interest;1120
0.902319478;2021-02-26;1120;2021-03-04;"";2021-03-15;2021-03-03;BGIP4;interest;1120
0.170848099;2020-07-20;1120;2020-08-06;"";2020-08-20;2020-07-23;BGIP3;dividend;1120
0.187932909;2020-07-20;1120;2020-07-24;"";2020-08-20;2020-07-23;BGIP4;dividend;1120
0.526999716;2020-02-19;1120;2020-03-02;"";2020-03-09;2020-02-26;BGIP3;interest;1120
0.013982687;2020-02-19;1120;2020-03-02;"";2020-03-09;2020-02-26;BGIP3;dividend;1120
0.579699688;2020-02-19;1120;2020-02-27;"";2020-03-09;2020-02-26;BGIP4;interest;1120
0.015380956;2020-02-19;1120;2020-02-27;"";2020-03-09;2020-02-26;BGIP4;dividend;1120
0.710309384;2019-06-28;1120;2019-07-10;"";2019-07-15;2019-07-03;BGIP3;interest;1120
0.781340322;2019-06-28;1120;2019-07-04;"";2019-07-15;2019-07-03;BGIP4;interest;1120
0.693226692;2018-11-20;1120;2018-12-27;"";2018-12-05;2018-11-23;BGIP3;interest;1120
0.762549361;2018-11-20;1120;2018-11-26;"";2018-12-05;2018-11-23;BGIP4;interest;1120
0.641407256;2018-06-08;1120;2018-08-31;"";2018-06-25;2018-06-13;BGIP3;interest;1120
0.705547981;2018-06-08;1120;2018-06-15;"";2018-06-25;2018-06-13;BGIP4;interest;1120
0.237096725;2018-04-03;1120;2018-04-11;"";2018-04-16;2018-04-06;BGIP3;dividend;1120
0.260806398;2018-04-03;1120;2018-04-10;"";2018-04-16;2018-04-06;BGIP4;dividend;1120
0.708766831;2017-11-13;1120;2017-12-06;"";2017-12-01;2017-11-17;BGIP3;interest;1120
0.779643514;2017-11-13;1120;2017-11-21;"";2017-12-01;2017-11-17;BGIP4;interest;1120
0.186923522;2017-08-16;1120;2017-09-01;"";2017-08-29;2017-08-21;BGIP3;dividend;1120
0.205615874;2017-08-16;1120;2017-08-22;"";2017-08-29;2017-08-21;BGIP4;dividend;1120
0.733261796;2017-06-12;1120;2017-06-29;"";2017-06-28;2017-06-16;BGIP3;interest;1120
0.806587975;2017-06-12;1120;2017-06-19;"";2017-06-28;2017-06-16;BGIP4;interest;1120
1.061684701;2017-04-03;1120;2017-04-10;"";2017-04-18;2017-04-06;BGIP3;dividend;1120
1.167853171;2017-04-03;1120;2017-04-07;"";2017-04-18;2017-04-06;BGIP4;dividend;1120
0.523859316;2017-04-03;1120;2017-04-04;"";2017-04-11;2017-04-03;BGIP3;dividend;1120
0.576245247;2017-04-03;1120;2017-04-04;"";2017-04-11;2017-04-03;BGIP4;dividend;1120
0.616775151;2017-02-16;1120;2017-02-23;"";2017-03-06;2017-02-22;BGIP3;interest;1120
0.678452666;2017-02-16;1120;2017-02-23;"";2017-03-06;2017-02-22;BGIP4;interest;1120
0.036133821;2017-02-16;1120;2017-02-23;"";2017-03-06;2017-02-22;BGIP4;dividend;1120
0.032848928;2017-02-16;1120;2017-02-23;"";2017-03-06;2017-02-22;BGIP3;dividend;1120
0.108712436;"";1120;2016-09-29;"";2016-09-09;2016-08-31;BGIP3;interest;1120
0.222256145;"";1120;2016-09-29;"";2016-09-09;2016-08-31;BGIP3;interest;1120
0.24448176;"";1120;2016-09-01;"";2016-09-09;2016-08-31;BGIP4;interest;1120
0.11958368;"";1120;2016-09-01;"";2016-09-09;2016-08-31;BGIP4;interest;1120
0.489289935;2015-08-21;1120;2016-01-11;"";2015-09-10;2015-08-28;BGIP3;interest;1120
0.538218929;2015-08-21;1120;2015-09-01;"";2015-09-10;2015-08-28;BGIP4;interest;1120
0.524177215;2014-07-21;1120;2014-11-25;"";2014-08-06;2014-07-28;BGIP3;interest;1120
0.180692727;2014-08-14;1120;2014-11-25;"";2014-09-01;2014-08-21;BGIP3;dividend;1120
0.190827738;2014-02-20;1120;2014-11-25;"";2014-03-14;2014-02-26;BGIP3;dividend;1120
0.198762;2014-08-14;1120;2014-08-22;"";2014-09-01;2014-08-21;BGIP4;dividend;1120
0.576594937;2014-07-21;1120;2014-08-01;"";2014-08-06;2014-07-28;BGIP4;interest;1120
0.209910512;2014-02-20;1120;2014-03-10;"";2014-03-14;2014-02-26;BGIP4;dividend;1120
