continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
2551000;0;13854;0;-137000;0;2551000;"";"";0;2688000;-137000;2009-12-31;2009-01-01;year;2551000;0;13854
-111000;0;13854;0;-111000;0;-111000;"";"";0;0;-111000;2010-12-31;2010-01-01;year;-111000;0;13854
-378000;0;13854;0;-375000;0;-378000;"";"";0;-3000;-375000;2011-12-31;2011-01-01;year;-378000;0;13854
-143000;0;13854;0;-141000;0;-143000;"";"";0;-2000;-141000;2012-12-31;2012-01-01;year;-143000;0;13854
-133000;0;13854;0;-133000;0;-133000;"";"";0;0;-133000;2013-12-31;2013-01-01;year;-133000;0;13854
-138000;0;13854;0;-138000;0;-138000;"";"";0;0;-138000;2014-12-31;2014-01-01;year;-138000;0;13854
