amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.05902927;2016-04-29;6041;"";"";2016-12-31;2016-04-29;FIGE4;dividend;6041
0.06513713;2017-04-28;6041;"";"";2017-12-31;2017-04-28;FIGE4;dividend;6041
0.05012029;2018-04-27;6041;"";"";2018-12-21;2018-04-27;FIGE4;dividend;6041
0.03218779;2020-04-30;6041;"";"";2020-10-30;2020-04-30;FIGE4;dividend;6041
0.01409693;2021-04-30;6041;"";"";2021-10-08;2021-04-30;FIGE4;dividend;6041
0.02712205;"";6041;"";"";2022-06-30;2022-04-29;FIGE4;dividend;6041
0.02465641;"";6041;2022-08-22;"";2022-06-30;2022-04-29;FIGE3;dividend;6041
0.01281539;2021-04-30;6041;2022-08-22;"";2021-10-08;2021-04-30;FIGE3;dividend;6041
0.02926163;2020-04-30;6041;2022-08-22;"";2020-10-30;2020-04-30;FIGE3;dividend;6041
0.0455639;2018-04-27;6041;2022-08-22;"";2018-12-21;2018-04-27;FIGE3;dividend;6041
0.05921557;2017-04-28;6041;2022-08-22;"";2017-12-31;2017-04-28;FIGE3;dividend;6041
0.05366297;2016-04-29;6041;2022-08-22;"";2016-12-31;2016-04-29;FIGE3;dividend;6041
0.045;"";6041;2016-03-01;"";2015-08-31;2015-04-30;FIGE4;dividend;6041
0.041;"";6041;2016-03-01;"";2015-08-31;2015-04-30;FIGE3;dividend;6041
0.041;"";6041;2016-03-01;"";2015-08-31;2015-05-01;FIGE3;dividend;6041
0.045;"";6041;2016-03-01;"";2015-08-31;2015-05-01;FIGE4;dividend;6041
0.03116;"";6041;2014-12-16;"";2014-12-12;2014-05-01;FIGE4;dividend;6041
