amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.0201;"";4669;2022-09-28;"";"";2022-09-27;GUAR3;interest;4669
0.0603;"";4669;2022-06-29;"";"";2022-06-28;GUAR3;interest;4669
0.0601;"";4669;2022-03-31;"";"";2022-03-30;GUAR3;interest;4669
0.4097;"";4669;2021-12-22;"";2022-05-03;2021-12-21;GUAR3;interest;4669
0.0302;"";4669;2021-09-30;"";2022-05-03;2021-09-29;GUAR3;interest;4669
0.0301;2021-06-24;4669;2021-06-30;"";2022-05-03;2021-06-29;GUAR3;interest;4669
0.4058;2020-11-25;4669;2020-12-01;"";2021-05-07;2020-11-30;GUAR3;interest;4669
0.4771;2019-12-23;4669;2020-01-02;"";2020-04-30;2019-12-30;GUAR3;interest;4669
0.03;2019-09-25;4669;2019-10-01;"";2020-05-29;2019-09-30;GUAR3;interest;4669
0.0326;2019-06-24;4669;2019-06-28;"";2020-05-29;2019-06-27;GUAR3;interest;4669
0.0414;"";4669;2019-05-02;"";2019-05-10;2019-04-30;GUAR3;dividend;4669
0.4446;2019-03-22;4669;2019-03-28;"";2019-05-10;2019-03-27;GUAR3;interest;4669
2.6412;2018-12-17;4669;2018-12-21;"";2019-05-10;2018-12-20;GUAR3;interest;4669
0.4695;2018-09-21;4669;2018-09-27;"";2019-05-10;2018-09-26;GUAR3;interest;4669
0.3911;2018-06-22;4669;2018-06-28;"";2019-05-10;2018-06-27;GUAR3;interest;4669
1.7426;"";4669;2018-04-30;"";2018-05-09;2018-04-27;GUAR3;interest;4669
0.0955;2018-04-27;4669;2018-04-30;"";2018-05-09;2018-04-27;GUAR3;dividend;4669
0.42;2018-03-23;4669;2018-03-29;"";2019-05-10;2018-03-28;GUAR3;interest;4669
