continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
-130449000;-100980000;11223;0;-1207000;40787000;-130449000;-130449000;-1000;141767000;-127950000;-41994000;2015-12-31;2015-01-01;year;-129157000;-1292000;11223
-133952000;-122730000;11223;0;6468000;36260000;-133952000;-133952000;0;158990000;-139322000;-29792000;2016-12-31;2016-01-01;year;-132854000;-1098000;11223
-115380000;-102063000;11223;0;-23606000;30120000;-115380000;-168359000;0;132183000;-103131000;-53726000;2017-12-31;2017-01-01;year;-114974000;-243000;11223
-125613000;-124447000;11223;0;-20675000;25007000;-125613000;-125613000;0;149454000;-105692000;-45682000;2018-12-31;2018-01-01;year;-126367000;754000;11223
-129030000;-124381000;11223;0;-30193000;24018000;-129030000;-129030000;0;148399000;-100117000;-54211000;2019-12-31;2019-01-01;year;-130310000;1280000;11223
-115783000;-107742000;11223;0;-1382000;24236000;-115783000;-115783000;0;131978000;-117376000;-25618000;2020-12-31;2020-01-01;year;-118758000;2975000;11223
-80118000;-182660000;11223;0;24559000;44980000;-80118000;-80118000;0;227640000;-106293000;-20421000;2021-12-31;2021-01-01;year;-81734000;1616000;11223
