continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
162496000;-913765000;25453;0;188000000;526326000;162496000;162496000;0;1440091000;-30074000;-338326000;2018-12-31;2018-01-01;year;157926000;4570000;25453
189393000;-1110813000;25453;0;182878000;575460000;189393000;189393000;0;1686273000;6791000;-392582000;2019-12-31;2019-01-01;year;189669000;-276000;25453
