amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.709812858;"";21881;2022-03-23;"";2022-04-04;2022-03-22;FLRY3;dividend;21881
0.094793015;"";21881;2021-12-21;"";2021-12-30;2021-12-20;FLRY3;interest;21881
0.133860123;2021-07-29;21881;2021-08-04;"";2021-08-16;2021-08-03;FLRY3;interest;21881
0.494362641;2021-02-25;21881;2021-03-03;"";2021-04-02;2021-03-02;FLRY3;dividend;21881
0.234723795;2020-12-30;21881;2021-01-07;"";2021-03-05;2021-01-06;FLRY3;interest;21881
0.624283639;2020-02-19;21881;2020-02-27;"";2020-12-15;2020-02-26;FLRY3;dividend;21881
0.112479596;2019-12-26;21881;2020-01-03;"";2020-01-17;2020-01-02;FLRY3;interest;21881
0.200270414;2019-07-25;21881;2019-07-31;"";2019-10-04;2019-07-30;FLRY3;interest;21881
0.687431369;2019-02-27;21881;2019-03-07;"";2019-05-31;2019-03-06;FLRY3;dividend;21881
0.126960218;2018-12-26;21881;2019-01-03;"";2019-01-18;2019-01-02;FLRY3;interest;21881
0.182569217;2018-07-26;21881;2018-08-01;"";2018-08-15;2018-07-31;FLRY3;interest;21881
0.647735152;2018-03-01;21881;2018-03-07;"";2018-04-02;2018-03-06;FLRY3;dividend;21881
0.131540295;"";21881;2018-01-03;"";2018-01-15;2018-01-02;FLRY3;interest;21881
0.187238;2017-07-27;21881;2017-08-02;"";2017-08-15;2017-08-01;FLRY3;interest;21881
0.452742163;2017-03-08;21881;2017-03-15;"";2017-03-28;2017-03-14;FLRY3;dividend;21881
