currency;isin;issuer_code;market;market_type;ticker;type
BRL;BRALUPACNOR8;ALUP;BVMF;exchange;ALUP3;stock
BRL;BRALUPACNPR5;ALUP;BVMF;exchange;ALUP4;stock
