cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
16942;112497000;-203649000;91683000;2015-12-31;2015-01-01;year;16942
16942;0;0;-80000;2016-12-31;2016-01-01;year;16942
16942;0;0;-86000;2017-12-31;2017-01-01;year;16942
16942;0;0;-139000;2018-12-31;2018-01-01;year;16942
16942;140000;0;-133000;2019-12-31;2019-01-01;year;16942
16942;0;0;-183000;2020-12-31;2020-01-01;year;16942
