cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
3190;1750000;-4313000;-9403000;2009-12-31;2009-01-01;year;3190
3190;1167209000;-1032348000;-118839000;2010-12-31;2010-01-01;year;3190
3190;127536000;0;-72538000;2011-12-31;2011-01-01;year;3190
3190;-77685000;-513000;5494000;2012-12-31;2012-01-01;year;3190
3190;-1241000;0;-119000;2013-12-31;2013-01-01;year;3190
3190;209334000;-180697000;-27472000;2014-12-31;2014-01-01;year;3190
