continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
404727000;0;22497;0;427930000;0;404727000;404727000;15850000;0;-25999000;427930000;2016-12-31;2016-01-01;year;401931000;2796000;22497
370710000;0;22497;0;358317000;0;370710000;370710000;15109000;0;494000;358317000;2017-12-31;2017-01-01;year;358811000;11899000;22497
397043000;0;22497;0;397298000;0;397043000;397043000;0;0;-255000;397298000;2018-12-31;2018-01-01;year;397043000;0;22497
392756000;-5526000;22497;0;329143000;119123000;392756000;392756000;0;124649000;-11007000;210020000;2019-12-31;2019-01-01;year;318136000;74620000;22497
392101000;-33887000;22497;0;419077000;614747000;392101000;392101000;3086000;648634000;-43313000;-195696000;2020-12-31;2020-01-01;year;375764000;16337000;22497
365812000;-39224000;22497;0;456559000;671262000;365812000;365812000;11494000;710486000;-99777000;-214703000;2021-12-31;2021-01-01;year;356782000;9030000;22497
