cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
18538;-21530000;-2536000;24381000;2015-12-31;2015-01-01;year;18538
18538;-16815000;-5915000;21736000;2016-12-31;2016-01-01;year;18538
18538;-13122000;-1715000;14570000;2017-12-31;2017-01-01;year;18538
18538;-8430000;-112000;8913000;2018-12-31;2018-01-01;year;18538
18538;-5246000;-426000;5573000;2019-12-31;2019-01-01;year;18538
18538;-1522000;-118000;837000;2020-12-31;2020-01-01;year;18538
18538;8928000;-4584000;2337000;2021-12-31;2021-01-01;year;18538
