amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
5.5321;2006-04-28;3158;2006-05-02;"";2006-06-23;2006-04-28;CTNM4;dividend;3158
9.163;2005-04-29;3158;2005-05-02;"";2005-06-24;2005-04-29;CTNM3;dividend;3158
9.163;2005-04-29;3158;2005-05-02;"";2005-06-24;2005-04-29;CTNM4;dividend;3158
8.7232;2004-04-30;3158;2004-05-05;"";2004-06-25;2004-04-30;CTNM3;dividend;3158
8.7232;2004-04-30;3158;2004-05-03;"";2004-06-25;2004-04-30;CTNM4;dividend;3158
2.1971;2003-04-30;3158;2003-05-06;"";2003-06-25;2003-04-30;CTNM3;dividend;3158
2.1971;2003-04-30;3158;2003-05-02;"";2003-06-25;2003-04-30;CTNM4;dividend;3158
6.87;2002-10-29;3158;2002-11-04;"";2003-06-25;2002-10-31;CTNM3;interest;3158
6.87;2002-10-29;3158;2002-11-01;"";2003-06-25;2002-10-31;CTNM4;interest;3158
1.7887;2002-04-26;3158;2002-04-30;"";2002-06-25;2002-04-26;CTNM3;dividend;3158
1.7887;2002-04-26;3158;2002-04-29;"";2002-06-25;2002-04-26;CTNM4;dividend;3158
