continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
-139253000;0;11592;-459772000;-94087000;0;-599025000;-599025000;-56500000;0;-46113000;-94087000;2009-12-31;2009-01-01;year;-140200000;947000;11592
30296000;0;11592;0;22381000;0;30296000;30296000;0;0;5843000;22381000;2010-12-31;2010-01-01;year;28224000;2072000;11592
4448000;0;11592;0;-5742000;0;4448000;4448000;0;0;10035000;-5742000;2011-12-31;2011-01-01;year;4293000;155000;11592
39282000;0;11592;0;32883000;0;39282000;39282000;0;0;4505000;32883000;2012-12-31;2012-01-01;year;37388000;1894000;11592
360072000;-100749000;11592;0;390275000;86560000;360072000;"";"";187309000;-36660000;303715000;2013-12-31;2013-01-01;year;353615000;6457000;11592
65591000;-422541000;11592;0;136290000;350663000;65591000;"";"";776483000;-61494000;-217652000;2014-12-31;2014-01-01;year;74796000;-9205000;11592
