cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
9393;360543000;292935000;-571208000;2009-12-31;2009-01-01;year;9393
9393;340881000;121107000;-422866000;2010-12-31;2010-01-01;year;9393
9393;-165100000;-328830000;473751000;2011-12-31;2011-01-01;year;9393
9393;158194000;-164616000;97503000;2012-12-31;2012-01-01;year;9393
9393;299849000;-28921000;-388031000;2013-12-31;2013-01-01;year;9393
9393;-11295000;-490282000;696066000;2014-12-31;2014-01-01;year;9393
