cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
21121;-123065000;60106000;-70897000;2009-12-31;2009-01-01;year;21121
21121;-244626000;-65649000;314738000;2010-12-31;2010-01-01;year;21121
21121;-348978000;48552000;274159000;2011-12-31;2011-01-01;year;21121
21121;60001000;-84214000;24203000;2012-12-31;2012-01-01;year;21121
21121;-171121000;60643000;113236000;2013-12-31;2013-01-01;year;21121
21121;369147000;-275342000;-93927000;2014-12-31;2014-01-01;year;21121
