cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
23507;-10847000;14389000;-3551000;2018-12-31;2018-01-01;year;23507
23507;-16351000;22141000;-4521000;2019-12-31;2019-01-01;year;23507
23507;-10991000;34000000;-22957000;2020-12-31;2020-01-01;year;23507
23507;-40732000;77953000;12712000;2021-12-31;2021-01-01;year;23507
