continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
43248000;-81969000;25755;-16170000;"";119424000;16402000;27078000;0;201393000;1787000;-73996000;2020-12-31;2020-01-01;year;47215000;-24732000;25755
156163000;-177220000;25755;-42827000;"";402707000;156622000;113336000;0;579927000;-406000;-164437000;2021-12-31;2021-01-01;year;237864000;-64840000;25755
