data_fundacao;codigo_cvm;nome_empresa;nome_empresa_b3;cnpj;codigo_b3;setor_atuacao;subsetor_atuacao;segmento;atividade_principal;listada_b3;site_empresa
1954-01-01;10880;Sondotecnica Engenharia De Solos S.a.;Sondotecnica;33386210000119;SOND;Bens Industriais;Construcao E Engenharia;Engenharia Consultiva;Serviços de Engenharia.;Sim;http://www.sondotecnica.com.br
1957-01-01;11207;Tecnosolo S.a.;Tecnosolo;33111246000190;TCNO;Bens Industriais;Construcao E Engenharia;Engenharia Consultiva;"";Sim;http://www.tecnosolo.com.br
