continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
-636000;-290318000;25160;0;16484000;72115000;-636000;-636000;0;362433000;-17035000;-55631000;2018-12-31;2018-01-01;year;-551000;-85000;25160
-7146000;-370806000;25160;0;19946000;83997000;-7146000;-7146000;0;454803000;-36729000;-64051000;2019-12-31;2019-01-01;year;-16783000;9637000;25160
