cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
8036;-310867000;-525335000;972951000;2009-12-31;2009-01-01;year;8036
8036;-840419000;-603376000;1263112000;2010-12-31;2010-01-01;year;8036
8036;527350000;-854099000;482609000;2011-12-31;2011-01-01;year;8036
8036;-152706000;-655316000;380126000;2012-12-31;2012-01-01;year;8036
8036;1057440000;-1982872000;1199376000;2013-12-31;2013-01-01;year;8036
8036;-949860000;358083000;468652000;2014-12-31;2014-01-01;year;8036
