continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
6116000;-28809000;18287;0;2175000;12796000;6116000;6116000;0;41605000;4973000;-10621000;2009-12-31;2009-01-01;year;7148000;-1032000;18287
9595000;-14491000;18287;0;8200000;20515000;9595000;9595000;0;35006000;4480000;-12315000;2010-12-31;2010-01-01;year;12680000;-3085000;18287
10997000;-12405000;18287;0;9391000;25841000;10997000;10997000;0;38246000;5429000;-16450000;2011-12-31;2011-01-01;year;14820000;-3823000;18287
8218000;-11625000;18287;0;7299000;12380000;8218000;8218000;0;24005000;2874000;-5081000;2012-12-31;2012-01-01;year;10173000;-1955000;18287
4698000;-5568000;18287;0;3370000;14782000;4698000;4698000;0;18689000;2576000;-11412000;2013-12-31;2013-01-01;year;5946000;-1248000;18287
4985000;-2525000;18287;0;3263000;13463000;4985000;4985000;0;15988000;2741000;-10200000;2014-12-31;2014-01-01;year;6004000;-1019000;18287
