amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.0036;2013-02-19;1309;2013-04-02;"";2013-03-13;2013-02-21;BMIN3;interest;1309
0.0061765;2013-02-19;1309;2013-02-22;"";2013-03-13;2013-02-21;BMIN4;interest;1309
0.0054;2012-08-14;1309;2012-08-21;"";2012-09-12;2012-08-17;BMIN3;interest;1309
0.006176;2012-08-14;1309;2012-08-20;"";2012-09-12;2012-08-17;BMIN4;interest;1309
0.0046;2012-02-14;1309;2012-03-09;"";2012-03-13;2012-02-16;BMIN3;interest;1309
0.0044;2011-08-09;1309;2011-11-11;"";2011-08-31;2011-08-11;BMIN3;interest;1309
0.0058;2011-08-09;1309;2011-08-12;"";2011-08-31;2011-08-11;BMIN4;interest;1309
0.0026;2011-02-17;1309;2011-03-02;"";2011-03-15;2011-02-21;BMIN3;interest;1309
0.0061;2011-02-17;1309;2011-02-22;"";2011-03-15;2011-02-21;BMIN4;interest;1309
0.002;2010-08-10;1309;2010-09-22;"";2010-09-08;2010-08-12;BMIN3;interest;1309
0.0055;2010-08-10;1309;2010-08-13;"";2010-09-08;2010-08-12;BMIN4;interest;1309
0.002;2010-03-03;1309;2010-03-11;"";2010-04-08;2010-03-09;BMIN3;interest;1309
0.0055;2010-03-03;1309;2010-03-10;"";2010-04-08;2010-03-09;BMIN4;interest;1309
0.005;2009-07-20;1309;2009-08-26;"";2009-08-25;2009-07-23;BMIN3;interest;1309
0.0055;2009-07-20;1309;2009-07-24;"";2009-08-25;2009-07-23;BMIN4;interest;1309
0.0012;2009-01-15;1309;2009-05-22;"";2009-02-17;2009-01-20;BMIN3;interest;1309
0.005;2009-01-15;1309;2009-01-21;"";2009-02-17;2009-01-20;BMIN4;interest;1309
0.002;2008-08-19;1309;2008-09-22;"";2008-09-18;2008-08-21;BMIN3;interest;1309
0.005;2008-08-19;1309;2008-08-22;"";2008-09-18;2008-08-21;BMIN4;interest;1309
0.004;2008-01-18;1309;2008-03-03;"";2008-02-25;2008-01-29;BMIN3;interest;1309
0.005;2008-01-18;1309;2008-01-30;"";2008-02-25;2008-01-29;BMIN4;interest;1309
2.55;"";1309;2007-09-04;"";2007-09-10;2007-08-21;BMIN3;interest;1309
4.25;"";1309;2007-08-22;"";2007-09-10;2007-08-21;BMIN4;interest;1309
