continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
10084000;0;13471;0;10084000;0;10084000;10084000;28000;0;0;10084000;2009-12-31;2009-01-01;year;10084000;0;13471
9151000;0;13471;0;18698000;0;9151000;9151000;24000;0;-9547000;18698000;2010-12-31;2010-01-01;year;9151000;0;13471
11510000;0;13471;0;33764000;0;11510000;11510000;38000;0;-22254000;33764000;2011-12-31;2011-01-01;year;11510000;0;13471
-57614000;0;13471;0;-55038000;0;-62560000;-62560000;-54000;0;-7522000;-55038000;2012-12-31;2012-01-01;year;-62560000;0;13471
-77515000;0;13471;0;-77515000;0;-77515000;-77515000;-84000;0;0;-77515000;2013-12-31;2013-01-01;year;-77515000;0;13471
-76187000;0;13471;0;-76187000;0;-76187000;-76187000;-66000;0;0;-76187000;2014-12-31;2014-01-01;year;-76187000;0;13471
