cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
24627;-27839000;-19771000;49024000;2016-12-31;2016-01-01;year;24627
24627;-85934000;-41089000;130422000;2017-12-31;2017-01-01;year;24627
24627;74280000;-161686000;83696000;2018-12-31;2018-01-01;year;24627
