data_fundacao;codigo_cvm;nome_empresa;nome_empresa_b3;cnpj;codigo_b3;setor_atuacao;subsetor_atuacao;segmento;atividade_principal;listada_b3;site_empresa
1966-03-23;11398;Tronox Pigmentos Do Brasil S.a.;Tronox Pigmentos;15115504000124;CRPG;Materiais Basicos;Quimicos;Quimicos Diversos;"";Sim;http://www.cristal-al.com.br
1969-05-28;11592;Unipar Carbocloro S.a.;Unipar;33958695000178;UNIP;Materiais Basicos;Quimicos;Quimicos Diversos;Atuar No Setor de Soda. Cloro E Derivados. Podendo Participar Como Sócia Ou Acionista de Outras Sociedades. Direta Ou Indiretamente. Inclusive Por Meio de Fundos de Investimentos.;Sim;http://www.uniparcarbocloro.com.br
